key,score,time,nok,nko,nsession,nycard,team,playerSurname,userId,sumscore,sumtime,sumnok,sumnko,sumnsession,sumnycard
"26/12/2011",0,90,19,8,30,0,"Manchester United","Lindegaard",39725,0,450,106,65,199,0
"04/01/2012",0,90,21,14,45,0,"Manchester United","Lindegaard",39725,0,540,127,79,244,0
"14/01/2012",0,90,21,6,28,0,"Manchester United","Lindegaard",39725,0,630,148,85,272,0
"22/01/2012",0,90,20,19,47,0,"Manchester United","Lindegaard",39725,0,720,168,104,319,0
"26/11/2011",0,2,4,1,7,0,"Manchester United","Macheda",59970,0,2,4,1,7,0
"10/12/2011",0,16,4,1,8,0,"Manchester United","Macheda",59970,0,18,8,2,15,0
"26/12/2011",0,26,14,4,22,0,"Manchester United","Macheda",59970,0,44,22,6,37,0
"14/08/2011",0,90,23,11,46,0,"Manchester United","Nani",38530,0,90,23,11,46,0
"22/08/2011",0,90,38,22,76,0,"Manchester United","Nani",38530,0,180,61,33,122,0
"28/08/2011",1,68,30,11,58,0,"Manchester United","Nani",38530,1,248,91,44,180,0
"10/09/2011",0,90,43,13,76,0,"Manchester United","Nani",38530,1,338,134,57,256,0
"18/09/2011",1,90,35,16,72,0,"Manchester United","Nani",38530,2,428,169,73,328,0
"24/09/2011",1,90,31,17,75,0,"Manchester United","Nani",38530,3,518,200,90,403,0
"01/10/2011",0,64,32,18,58,0,"Manchester United","Nani",38530,3,582,232,108,461,0
"15/10/2011",0,21,4,2,12,0,"Manchester United","Nani",38530,3,603,236,110,473,0
"23/10/2011",0,66,24,11,53,0,"Manchester United","Nani",38530,3,669,260,121,526,0
"29/10/2011",0,33,8,5,24,0,"Manchester United","Nani",38530,3,702,268,126,550,0
"05/11/2011",0,90,31,20,60,0,"Manchester United","Nani",38530,3,792,299,146,610,0
"19/11/2011",0,90,30,15,60,0,"Manchester United","Nani",38530,3,882,329,161,670,0
"26/11/2011",0,90,32,7,58,0,"Manchester United","Nani",38530,3,972,361,168,728,0
"03/12/2011",0,90,37,9,59,0,"Manchester United","Nani",38530,3,1062,398,177,787,0
"10/12/2011",2,77,48,18,82,0,"Manchester United","Nani",38530,5,1139,446,195,869,0
"18/12/2011",0,88,42,18,70,0,"Manchester United","Nani",38530,5,1227,488,213,939,0
"21/12/2011",1,90,40,12,59,0,"Manchester United","Nani",38530,6,1317,528,225,998,0
"26/12/2011",0,64,30,13,60,0,"Manchester United","Nani",38530,6,1381,558,238,1058,0
"31/12/2011",0,90,39,26,93,1,"Manchester United","Nani",38530,6,1471,597,264,1151,1
"04/01/2012",0,90,30,17,64,0,"Manchester United","Nani",38530,6,1561,627,281,1215,1
"14/01/2012",0,70,35,14,61,0,"Manchester United","Nani",38530,6,1631,662,295,1276,1
"22/01/2012",0,75,39,13,69,0,"Manchester United","Nani",38530,6,1706,701,308,1345,1
"26/02/2012",0,90,53,14,81,0,"Manchester United","Nani",38530,6,1796,754,322,1426,1
"04/03/2012",0,80,28,13,50,0,"Manchester United","Nani",38530,6,1876,782,335,1476,1
"11/04/2012",0,25,12,3,24,0,"Manchester United","Nani",38530,6,1901,794,338,1500,1
"15/04/2012",1,29,11,5,22,1,"Manchester United","Nani",38530,7,1930,805,343,1522,2
"22/04/2012",1,90,44,19,83,0,"Manchester United","Nani",38530,8,2020,849,362,1605,2
"30/04/2012",0,83,31,17,68,0,"Manchester United","Nani",38530,8,2103,880,379,1673,2
"13/05/2012",0,8,8,0,12,0,"Manchester United","Nani",38530,8,2111,888,379,1685,2
"24/09/2011",0,79,17,3,30,0,"Manchester United","Owen",1795,0,79,17,3,30,0
"22/08/2011",0,8,5,0,8,0,"Manchester United","Park Ji-Sung",12882,0,8,5,0,8,0
"28/08/2011",1,22,15,1,24,0,"Manchester United","Park Ji-Sung",12882,1,30,20,1,32,0
"01/10/2011",0,90,49,9,63,0,"Manchester United","Park Ji-Sung",12882,1,120,69,10,95,0
"15/10/2011",0,69,7,3,18,0,"Manchester United","Park Ji-Sung",12882,1,189,76,13,113,0
"29/10/2011",0,90,31,4,56,0,"Manchester United","Park Ji-Sung",12882,1,279,107,17,169,0
"05/11/2011",0,83,32,8,57,0,"Manchester United","Park Ji-Sung",12882,1,362,139,25,226,0
"19/11/2011",0,90,54,5,75,0,"Manchester United","Park Ji-Sung",12882,1,452,193,30,301,0
"21/12/2011",0,31,15,2,23,0,"Manchester United","Park Ji-Sung",12882,1,483,208,32,324,0
"26/12/2011",1,90,44,8,65,0,"Manchester United","Park Ji-Sung",12882,2,573,252,40,389,0
"31/12/2011",0,90,65,10,91,0,"Manchester United","Park Ji-Sung",12882,2,663,317,50,480,0
"04/01/2012",0,66,22,7,36,0,"Manchester United","Park Ji-Sung",12882,2,729,339,57,516,0
"14/01/2012",0,20,7,0,9,0,"Manchester United","Park Ji-Sung",12882,2,749,346,57,525,0
"22/01/2012",0,13,4,0,8,0,"Manchester United","Park Ji-Sung",12882,2,762,350,57,533,0
"31/01/2012",0,90,58,7,82,0,"Manchester United","Park Ji-Sung",12882,2,852,408,64,615,0
"05/02/2012",0,5,5,1,7,0,"Manchester United","Park Ji-Sung",12882,2,857,413,65,622,0
"04/03/2012",0,10,8,2,13,0,"Manchester United","Park Ji-Sung",12882,2,867,421,67,635,0
"30/04/2012",0,58,14,3,27,0,"Manchester United","Park Ji-Sung",12882,2,925,435,70,662,0
"31/01/2012",0,17,21,3,33,0,"Manchester United","Pogba",74208,0,17,21,3,33,0
"11/03/2012",0,17,19,1,24,0,"Manchester United","Pogba",74208,0,34,40,4,57,0
"18/03/2012",0,33,41,4,50,0,"Manchester United","Pogba",74208,0,67,81,8,107,0
"31/12/2011",0,86,50,6,77,0,"Manchester United","Rafael",54772,0,86,50,6,77,0
"14/01/2012",0,90,50,9,92,0,"Manchester United","Rafael",54772,0,176,100,15,169,0
"22/01/2012",0,60,17,4,41,1,"Manchester United","Rafael",54772,0,236,117,19,210,1
"05/02/2012",0,64,15,7,49,0,"Manchester United","Rafael",54772,0,300,132,26,259,1
"11/02/2012",0,90,52,11,89,0,"Manchester United","Rafael",54772,0,390,184,37,348,1
"18/03/2012",0,90,57,11,102,0,"Manchester United","Rafael",54772,0,480,241,48,450,1
"26/03/2012",0,90,78,10,108,0,"Manchester United","Rafael",54772,0,570,319,58,558,1
"02/04/2012",0,90,78,9,116,0,"Manchester United","Rafael",54772,0,660,397,67,674,1
"08/04/2012",0,74,54,10,77,1,"Manchester United","Rafael",54772,0,734,451,77,751,2
"15/04/2012",0,90,48,13,96,0,"Manchester United","Rafael",54772,0,824,499,90,847,2
"22/04/2012",0,90,50,11,85,0,"Manchester United","Rafael",54772,0,914,549,101,932,2
"06/05/2012",0,2,3,1,6,0,"Manchester United","Rafael",54772,0,916,552,102,938,2
"14/08/2011",1,90,38,7,58,0,"Manchester United","Rooney",13017,1,90,38,7,58,0
"22/08/2011",1,90,40,15,67,0,"Manchester United","Rooney",13017,2,180,78,22,125,0
"28/08/2011",3,90,41,10,65,0,"Manchester United","Rooney",13017,5,270,119,32,190,0
"10/09/2011",3,90,39,14,60,0,"Manchester United","Rooney",13017,8,360,158,46,250,0
"18/09/2011",1,90,42,14,70,0,"Manchester United","Rooney",13017,9,450,200,60,320,0
"01/10/2011",0,90,46,11,84,0,"Manchester United","Rooney",13017,9,540,246,71,404,0
"15/10/2011",0,21,12,1,17,0,"Manchester United","Rooney",13017,9,561,258,72,421,0
"23/10/2011",0,90,52,4,71,0,"Manchester United","Rooney",13017,9,651,310,76,492,0
"29/10/2011",0,90,48,10,65,0,"Manchester United","Rooney",13017,9,741,358,86,557,0
"05/11/2011",0,90,60,14,93,0,"Manchester United","Rooney",13017,9,831,418,100,650,0
"19/11/2011",0,90,59,5,78,0,"Manchester United","Rooney",13017,9,921,477,105,728,0
"26/11/2011",0,90,36,9,60,0,"Manchester United","Rooney",13017,9,1011,513,114,788,0
"03/12/2011",0,90,42,11,63,0,"Manchester United","Rooney",13017,9,1101,555,125,851,0
"10/12/2011",2,90,37,11,65,0,"Manchester United","Rooney",13017,11,1191,592,136,916,0
"18/12/2011",1,79,39,9,66,0,"Manchester United","Rooney",13017,12,1270,631,145,982,0
"21/12/2011",1,90,37,4,54,0,"Manchester United","Rooney",13017,13,1360,668,149,1036,0
"26/12/2011",0,26,33,11,49,0,"Manchester United","Rooney",13017,13,1386,701,160,1085,0
"04/01/2012",0,75,32,8,53,0,"Manchester United","Rooney",13017,13,1461,733,168,1138,0
"14/01/2012",0,90,42,20,80,0,"Manchester United","Rooney",13017,13,1551,775,188,1218,0
"22/01/2012",0,90,41,16,70,0,"Manchester United","Rooney",13017,13,1641,816,204,1288,0
"05/02/2012",2,90,37,17,72,0,"Manchester United","Rooney",13017,15,1731,853,221,1360,0
"11/02/2012",2,90,35,8,61,0,"Manchester United","Rooney",13017,17,1821,888,229,1421,0
"04/03/2012",1,90,39,10,58,0,"Manchester United","Rooney",13017,18,1911,927,239,1479,0
"11/03/2012",2,90,46,11,68,0,"Manchester United","Rooney",13017,20,2001,973,250,1547,0
"18/03/2012",0,90,65,14,90,0,"Manchester United","Rooney",13017,20,2091,1038,264,1637,0
"26/03/2012",1,79,36,12,61,0,"Manchester United","Rooney",13017,21,2170,1074,276,1698,0
"02/04/2012",0,90,65,13,93,0,"Manchester United","Rooney",13017,21,2260,1139,289,1791,0
"08/04/2012",1,90,63,14,93,0,"Manchester United","Rooney",13017,22,2350,1202,303,1884,0
"11/04/2012",0,65,21,8,36,0,"Manchester United","Rooney",13017,22,2415,1223,311,1920,0
"15/04/2012",2,75,27,9,49,0,"Manchester United","Rooney",13017,24,2490,1250,320,1969,0
"22/04/2012",2,90,47,16,75,0,"Manchester United","Rooney",13017,26,2580,1297,336,2044,0
"30/04/2012",0,90,25,11,43,0,"Manchester United","Rooney",13017,26,2670,1322,347,2087,0
"06/05/2012",0,79,33,15,59,1,"Manchester United","Rooney",13017,26,2749,1355,362,2146,1
"13/05/2012",1,90,37,9,63,0,"Manchester United","Rooney",13017,27,2839,1392,371,2209,1
"14/01/2012",1,69,38,4,50,0,"Manchester United","Scholes",363,1,69,38,4,50,0
"22/01/2012",0,15,10,2,13,0,"Manchester United","Scholes",363,1,84,48,6,63,0
"31/01/2012",0,90,113,13,133,1,"Manchester United","Scholes",363,1,174,161,19,196,1
"05/02/2012",0,26,24,3,30,0,"Manchester United","Scholes",363,1,200,185,22,226,1
"11/02/2012",0,90,87,8,103,0,"Manchester United","Scholes",363,1,290,272,30,329,1
"26/02/2012",1,90,73,7,93,0,"Manchester United","Scholes",363,2,380,345,37,422,1
"04/03/2012",0,61,34,3,44,0,"Manchester United","Scholes",363,2,441,379,40,466,1
"11/03/2012",0,73,75,11,95,0,"Manchester United","Scholes",363,2,514,454,51,561,1
"18/03/2012",0,90,96,2,104,0,"Manchester United","Scholes",363,2,604,550,53,665,1
"26/03/2012",0,11,13,1,15,0,"Manchester United","Scholes",363,2,615,563,54,680,1
"02/04/2012",0,80,74,2,80,0,"Manchester United","Scholes",363,2,695,637,56,760,1
"08/04/2012",1,74,114,6,129,0,"Manchester United","Scholes",363,3,769,751,62,889,1
"15/04/2012",0,78,63,4,79,1,"Manchester United","Scholes",363,3,847,814,66,968,2
"22/04/2012",0,86,51,5,72,0,"Manchester United","Scholes",363,3,933,865,71,1040,2
"30/04/2012",0,78,47,1,56,0,"Manchester United","Scholes",363,3,1011,912,72,1096,2
"06/05/2012",1,68,48,2,60,0,"Manchester United","Scholes",363,4,1079,960,74,1156,2
"13/05/2012",0,90,98,5,113,1,"Manchester United","Scholes",363,4,1169,1058,79,1269,3
"14/08/2011",0,90,42,6,66,0,"Manchester United","Smalling",55909,0,90,42,6,66,0
"22/08/2011",0,90,29,5,57,0,"Manchester United","Smalling",55909,0,180,71,11,123,0
"28/08/2011",0,90,47,7,66,0,"Manchester United","Smalling",55909,0,270,118,18,189,0
"10/09/2011",0,28,19,0,25,0,"Manchester United","Smalling",55909,0,298,137,18,214,0
"18/09/2011",1,62,22,3,39,0,"Manchester United","Smalling",55909,1,360,159,21,253,0
"15/10/2011",0,90,19,14,65,0,"Manchester United","Smalling",55909,1,450,178,35,318,0
"23/10/2011",0,90,29,6,57,1,"Manchester United","Smalling",55909,1,540,207,41,375,1
"26/11/2011",0,1,0,0,0,0,"Manchester United","Smalling",55909,1,541,207,41,375,1
"03/12/2011",0,90,16,8,55,0,"Manchester United","Smalling",55909,1,631,223,49,430,1
"10/12/2011",0,90,31,12,67,0,"Manchester United","Smalling",55909,1,721,254,61,497,1
"18/12/2011",0,90,20,17,66,0,"Manchester United","Smalling",55909,1,811,274,78,563,1
"21/12/2011",0,90,50,6,64,0,"Manchester United","Smalling",55909,1,901,324,84,627,1
"22/01/2012",0,90,23,5,45,0,"Manchester United","Smalling",55909,1,991,347,89,672,1
"31/01/2012",0,90,54,9,86,0,"Manchester United","Smalling",55909,1,1081,401,98,758,1
"26/02/2012",0,1,0,0,1,0,"Manchester United","Smalling",55909,1,1082,401,98,759,1
"18/03/2012",0,15,12,0,15,0,"Manchester United","Smalling",55909,1,1097,413,98,774,1
"26/03/2012",0,16,12,1,17,0,"Manchester United","Smalling",55909,1,1113,425,99,791,1
"30/04/2012",0,90,18,4,43,0,"Manchester United","Smalling",55909,1,1203,443,103,834,1
"06/05/2012",0,90,44,5,64,0,"Manchester United","Smalling",55909,1,1293,487,108,898,1
"14/08/2011",0,52,28,8,52,0,"Manchester United","Vidic",14965,0,52,28,8,52,0
"29/10/2011",0,90,21,8,44,0,"Manchester United","Vidic",14965,0,142,49,16,96,0
"05/11/2011",0,90,50,4,74,0,"Manchester United","Vidic",14965,0,232,99,20,170,0
"19/11/2011",0,90,42,8,59,0,"Manchester United","Vidic",14965,0,322,141,28,229,0
"26/11/2011",0,90,30,5,59,0,"Manchester United","Vidic",14965,0,412,171,33,288,0
"03/12/2011",0,90,34,12,73,0,"Manchester United","Vidic",14965,0,502,205,45,361,0
"14/08/2011",0,65,15,7,27,0,"Manchester United","Welbeck",50175,0,65,15,7,27,0
"22/08/2011",1,82,21,2,47,0,"Manchester United","Welbeck",50175,1,147,36,9,74,0
"28/08/2011",1,36,8,4,21,0,"Manchester United","Welbeck",50175,2,183,44,13,95,0
"24/09/2011",0,20,8,1,10,0,"Manchester United","Welbeck",50175,2,203,52,14,105,0
"01/10/2011",1,25,8,1,14,1,"Manchester United","Welbeck",50175,3,228,60,15,119,1
"15/10/2011",0,90,19,11,52,0,"Manchester United","Welbeck",50175,3,318,79,26,171,1
"23/10/2011",0,90,37,3,61,1,"Manchester United","Welbeck",50175,3,408,116,29,232,2
"29/10/2011",0,73,28,3,49,0,"Manchester United","Welbeck",50175,3,481,144,32,281,2
"05/11/2011",0,73,21,7,35,0,"Manchester United","Welbeck",50175,3,554,165,39,316,2
"03/12/2011",0,11,10,2,17,0,"Manchester United","Welbeck",50175,3,565,175,41,333,2
"10/12/2011",0,74,20,5,35,0,"Manchester United","Welbeck",50175,3,639,195,46,368,2
"18/12/2011",0,63,17,3,35,0,"Manchester United","Welbeck",50175,3,702,212,49,403,2
"21/12/2011",1,77,25,2,42,0,"Manchester United","Welbeck",50175,4,779,237,51,445,2
"31/12/2011",0,90,28,3,43,0,"Manchester United","Welbeck",50175,4,869,265,54,488,2
"04/01/2012",0,33,5,3,14,0,"Manchester United","Welbeck",50175,4,902,270,57,502,2
"14/01/2012",1,78,21,4,41,0,"Manchester United","Welbeck",50175,5,980,291,61,543,2
"22/01/2012",1,90,14,4,32,0,"Manchester United","Welbeck",50175,6,1070,305,65,575,2
"05/02/2012",0,85,20,3,30,0,"Manchester United","Welbeck",50175,6,1155,325,68,605,2
"11/02/2012",0,90,35,3,57,0,"Manchester United","Welbeck",50175,6,1245,360,71,662,2
"26/02/2012",0,90,44,6,69,0,"Manchester United","Welbeck",50175,6,1335,404,77,731,2
"04/03/2012",0,90,23,2,48,0,"Manchester United","Welbeck",50175,6,1425,427,79,779,2
"11/03/2012",0,77,37,3,62,0,"Manchester United","Welbeck",50175,6,1502,464,82,841,2
"18/03/2012",1,90,41,4,64,1,"Manchester United","Welbeck",50175,7,1592,505,86,905,3
"26/03/2012",0,63,16,2,29,0,"Manchester United","Welbeck",50175,7,1655,521,88,934,3
"02/04/2012",0,29,12,4,18,0,"Manchester United","Welbeck",50175,7,1684,533,92,952,3
"08/04/2012",0,90,30,4,48,0,"Manchester United","Welbeck",50175,7,1774,563,96,1000,3
"11/04/2012",0,32,9,0,17,0,"Manchester United","Welbeck",50175,7,1806,572,96,1017,3
"15/04/2012",1,90,29,4,54,0,"Manchester United","Welbeck",50175,8,1896,601,100,1071,3
"22/04/2012",1,90,29,3,48,0,"Manchester United","Welbeck",50175,9,1986,630,103,1119,3
"30/04/2012",0,32,7,1,12,0,"Manchester United","Welbeck",50175,9,2018,637,104,1131,3
"14/08/2011",0,90,37,21,67,1,"Manchester United","Young",18892,0,90,37,21,67,1
"22/08/2011",0,82,37,14,62,0,"Manchester United","Young",18892,0,172,74,35,129,1
"28/08/2011",2,90,49,10,76,1,"Manchester United","Young",18892,2,262,123,45,205,2
"10/09/2011",0,61,18,11,34,0,"Manchester United","Young",18892,2,323,141,56,239,2
"18/09/2011",0,90,44,9,65,0,"Manchester United","Young",18892,2,413,185,65,304,2
"24/09/2011",0,70,23,8,39,0,"Manchester United","Young",18892,2,483,208,73,343,2
"15/10/2011",0,69,15,8,33,1,"Manchester United","Young",18892,2,552,223,81,376,3
"23/10/2011",0,90,26,15,56,0,"Manchester United","Young",18892,2,642,249,96,432,3
"26/11/2011",0,90,31,17,63,0,"Manchester United","Young",18892,2,732,280,113,495,3
"03/12/2011",0,79,32,8,54,0,"Manchester United","Young",18892,2,811,312,121,549,3
"10/12/2011",0,13,5,0,7,0,"Manchester United","Young",18892,2,824,317,121,556,3
"18/12/2011",0,2,2,2,5,0,"Manchester United","Young",18892,2,826,319,123,561,3
"21/12/2011",0,39,19,5,30,0,"Manchester United","Young",18892,2,865,338,128,591,3
"05/02/2012",0,53,16,8,32,0,"Manchester United","Young",18892,2,918,354,136,623,3
"26/02/2012",0,27,16,2,19,0,"Manchester United","Young",18892,2,945,370,138,642,3
"04/03/2012",2,90,26,8,41,0,"Manchester United","Young",18892,4,1035,396,146,683,3
"11/03/2012",0,90,40,17,77,0,"Manchester United","Young",18892,4,1125,436,163,760,3
"26/03/2012",0,90,42,14,76,0,"Manchester United","Young",18892,4,1215,478,177,836,3
"02/04/2012",1,10,9,1,11,0,"Manchester United","Young",18892,5,1225,487,178,847,3
"08/04/2012",0,62,35,15,62,0,"Manchester United","Young",18892,5,1287,522,193,909,3
"11/04/2012",0,45,12,1,22,0,"Manchester United","Young",18892,5,1332,534,194,931,3
"15/04/2012",0,61,26,9,44,0,"Manchester United","Young",18892,5,1393,560,203,975,3
"30/04/2012",0,7,3,3,12,0,"Manchester United","Young",18892,5,1400,563,206,987,3
"06/05/2012",1,90,49,25,100,0,"Manchester United","Young",18892,6,1490,612,231,1087,3
"13/05/2012",0,82,37,17,67,0,"Manchester United","Young",18892,6,1572,649,248,1154,3
"13/08/2011",0,45,4,2,12,0,"Newcastle United","Ba",47412,0,45,4,2,12,0
"28/08/2011",0,27,8,2,19,0,"Newcastle United","Ba",47412,0,72,12,4,31,0
"12/09/2011",0,26,4,5,13,0,"Newcastle United","Ba",47412,0,98,16,9,44,0
"17/09/2011",0,81,18,4,32,0,"Newcastle United","Ba",47412,0,179,34,13,76,0
"24/09/2011",3,74,9,11,28,0,"Newcastle United","Ba",47412,3,253,43,24,104,0
"01/10/2011",1,71,12,7,28,0,"Newcastle United","Ba",47412,4,324,55,31,132,0
"16/10/2011",1,71,15,8,33,0,"Newcastle United","Ba",47412,5,395,70,39,165,0
"22/10/2011",0,68,14,4,25,0,"Newcastle United","Ba",47412,5,463,84,43,190,0
"31/10/2011",3,90,9,9,34,0,"Newcastle United","Ba",47412,8,553,93,52,224,0
"05/11/2011",0,90,16,15,46,0,"Newcastle United","Ba",47412,8,643,109,67,270,0
"19/11/2011",0,90,13,1,26,0,"Newcastle United","Ba",47412,8,733,122,68,296,0
"26/11/2011",1,90,12,4,33,0,"Newcastle United","Ba",47412,9,823,134,72,329,0
"03/12/2011",0,90,15,1,30,0,"Newcastle United","Ba",47412,9,913,149,73,359,0
"10/12/2011",2,90,29,6,48,0,"Newcastle United","Ba",47412,11,1003,178,79,407,0
"17/12/2011",0,90,14,5,38,0,"Newcastle United","Ba",47412,11,1093,192,84,445,0
"21/12/2011",2,90,23,4,46,0,"Newcastle United","Ba",47412,13,1183,215,88,491,0
"26/12/2011",1,90,17,7,37,0,"Newcastle United","Ba",47412,14,1273,232,95,528,0
"30/12/2011",0,90,15,5,27,0,"Newcastle United","Ba",47412,14,1363,247,100,555,0
"04/01/2012",1,89,17,6,50,0,"Newcastle United","Ba",47412,15,1452,264,106,605,0
"05/02/2012",1,89,21,8,48,0,"Newcastle United","Ba",47412,16,1541,285,114,653,0
"11/02/2012",0,90,29,7,48,0,"Newcastle United","Ba",47412,16,1631,314,121,701,0
"25/02/2012",0,90,15,4,33,0,"Newcastle United","Ba",47412,16,1721,329,125,734,0
"04/03/2012",0,90,12,7,35,1,"Newcastle United","Ba",47412,16,1811,341,132,769,1
"12/03/2012",0,90,16,12,41,0,"Newcastle United","Ba",47412,16,1901,357,144,810,1
"18/03/2012",0,90,29,7,55,0,"Newcastle United","Ba",47412,16,1991,386,151,865,1
"25/03/2012",0,90,30,4,51,0,"Newcastle United","Ba",47412,16,2081,416,155,916,1
"01/04/2012",0,90,35,10,60,0,"Newcastle United","Ba",47412,16,2171,451,165,976,1
"06/04/2012",0,59,8,8,23,0,"Newcastle United","Ba",47412,16,2230,459,173,999,1
"09/04/2012",0,64,17,5,30,0,"Newcastle United","Ba",47412,16,2294,476,178,1029,1
"21/04/2012",0,90,22,4,47,0,"Newcastle United","Ba",47412,16,2384,498,182,1076,1
"28/04/2012",0,90,24,5,36,0,"Newcastle United","Ba",47412,16,2474,522,187,1112,1
"02/05/2012",0,75,10,9,31,0,"Newcastle United","Ba",47412,16,2549,532,196,1143,1
"06/05/2012",0,90,17,10,43,0,"Newcastle United","Ba",47412,16,2639,549,206,1186,1
"13/05/2012",0,90,22,4,34,0,"Newcastle United","Ba",47412,16,2729,571,210,1220,1
"13/08/2011",0,90,36,20,70,1,"Newcastle United","Barton",15276,0,90,36,20,70,1
"20/08/2011",0,90,18,12,45,1,"Newcastle United","Barton",15276,0,180,54,32,115,2
"24/09/2011",0,16,14,2,21,0,"Newcastle United","Ben Arfa",18753,0,16,14,2,21,0
"16/10/2011",0,19,11,3,22,0,"Newcastle United","Ben Arfa",18753,0,35,25,5,43,0
"22/10/2011",0,45,18,6,34,0,"Newcastle United","Ben Arfa",18753,0,80,43,11,77,0
"05/11/2011",0,17,7,1,12,0,"Newcastle United","Ben Arfa",18753,0,97,50,12,89,0
"19/11/2011",0,76,23,6,43,0,"Newcastle United","Ben Arfa",18753,0,173,73,18,132,0
"26/11/2011",0,80,11,6,27,1,"Newcastle United","Ben Arfa",18753,0,253,84,24,159,1
"03/12/2011",0,45,7,4,19,0,"Newcastle United","Ben Arfa",18753,0,298,91,28,178,1
"21/12/2011",0,28,16,2,24,0,"Newcastle United","Ben Arfa",18753,0,326,107,30,202,1
"26/12/2011",1,29,8,4,18,0,"Newcastle United","Ben Arfa",18753,1,355,115,34,220,1
"30/12/2011",0,25,5,1,11,0,"Newcastle United","Ben Arfa",18753,1,380,120,35,231,1
"15/01/2012",0,65,30,7,52,0,"Newcastle United","Ben Arfa",18753,1,445,150,42,283,1
"21/01/2012",1,90,21,13,58,0,"Newcastle United","Ben Arfa",18753,2,535,171,55,341,1
"01/02/2012",0,45,7,2,15,0,"Newcastle United","Ben Arfa",18753,2,580,178,57,356,1
"25/02/2012",0,25,9,0,19,0,"Newcastle United","Ben Arfa",18753,2,605,187,57,375,1
"04/03/2012",0,45,24,4,52,0,"Newcastle United","Ben Arfa",18753,2,650,211,61,427,1
"12/03/2012",1,90,24,7,38,0,"Newcastle United","Ben Arfa",18753,3,740,235,68,465,1
"18/03/2012",0,63,23,10,50,0,"Newcastle United","Ben Arfa",18753,3,803,258,78,515,1
"25/03/2012",1,75,24,5,42,0,"Newcastle United","Ben Arfa",18753,4,878,282,83,557,1
"01/04/2012",0,89,29,5,46,0,"Newcastle United","Ben Arfa",18753,4,967,311,88,603,1
"06/04/2012",0,90,16,9,45,0,"Newcastle United","Ben Arfa",18753,4,1057,327,97,648,1
"09/04/2012",1,85,24,9,53,0,"Newcastle United","Ben Arfa",18753,5,1142,351,106,701,1
"21/04/2012",0,90,36,10,58,0,"Newcastle United","Ben Arfa",18753,5,1232,387,116,759,1
"28/04/2012",0,73,20,7,42,0,"Newcastle United","Ben Arfa",18753,5,1305,407,123,801,1
"02/05/2012",0,87,22,10,43,0,"Newcastle United","Ben Arfa",18753,5,1392,429,133,844,1
"06/05/2012",0,74,22,7,46,1,"Newcastle United","Ben Arfa",18753,5,1466,451,140,890,2
"13/05/2012",0,90,29,8,49,0,"Newcastle United","Ben Arfa",18753,5,1556,480,148,939,2
"13/08/2011",0,17,2,3,10,0,"Newcastle United","Best",16005,0,17,2,3,10,0
"28/08/2011",2,79,14,6,35,0,"Newcastle United","Best",16005,2,96,16,9,45,0
"12/09/2011",0,82,17,6,33,0,"Newcastle United","Best",16005,2,178,33,15,78,0
"17/09/2011",1,68,10,4,25,1,"Newcastle United","Best",16005,3,246,43,19,103,1
"24/09/2011",0,90,20,4,35,0,"Newcastle United","Best",16005,3,336,63,23,138,1
"01/10/2011",0,90,22,6,40,0,"Newcastle United","Best",16005,3,426,85,29,178,1
"16/10/2011",0,71,11,6,23,0,"Newcastle United","Best",16005,3,497,96,35,201,1
"22/10/2011",0,45,7,5,17,1,"Newcastle United","Best",16005,3,542,103,40,218,2
"31/10/2011",0,87,17,5,30,0,"Newcastle United","Best",16005,3,629,120,45,248,2
"05/11/2011",0,73,11,3,18,0,"Newcastle United","Best",16005,3,702,131,48,266,2
"17/12/2011",0,71,12,7,24,0,"Newcastle United","Best",16005,3,773,143,55,290,2
"21/12/2011",0,62,18,2,30,0,"Newcastle United","Best",16005,3,835,161,57,320,2
"26/12/2011",0,61,12,4,26,0,"Newcastle United","Best",16005,3,896,173,61,346,2
"04/01/2012",0,15,2,2,6,0,"Newcastle United","Best",16005,3,911,175,63,352,2
"15/01/2012",1,77,23,10,42,0,"Newcastle United","Best",16005,4,988,198,73,394,2
"21/01/2012",0,86,17,8,35,0,"Newcastle United","Best",16005,4,1074,215,81,429,2
"01/02/2012",0,77,16,6,31,0,"Newcastle United","Best",16005,4,1151,231,87,460,2
"05/02/2012",0,14,2,3,7,0,"Newcastle United","Best",16005,4,1165,233,90,467,2
"13/08/2011",0,81,17,11,42,0,"Newcastle United","Cabaye",27341,0,81,17,11,42,0
"20/08/2011",0,85,17,9,31,1,"Newcastle United","Cabaye",27341,0,166,34,20,73,1
"28/08/2011",0,90,44,14,75,0,"Newcastle United","Cabaye",27341,0,256,78,34,148,1
"12/09/2011",0,90,30,11,54,0,"Newcastle United","Cabaye",27341,0,346,108,45,202,1
"17/09/2011",0,90,64,12,92,0,"Newcastle United","Cabaye",27341,0,436,172,57,294,1
"24/09/2011",0,90,57,12,79,0,"Newcastle United","Cabaye",27341,0,526,229,69,373,1
"01/10/2011",0,89,23,13,49,0,"Newcastle United","Cabaye",27341,0,615,252,82,422,1
"16/10/2011",0,90,44,21,76,0,"Newcastle United","Cabaye",27341,0,705,296,103,498,1
"22/10/2011",1,90,37,12,60,1,"Newcastle United","Cabaye",27341,1,795,333,115,558,2
"31/10/2011",0,78,13,17,42,0,"Newcastle United","Cabaye",27341,1,873,346,132,600,2
