date;year;month;week;day;institution;entrees;sorties;visiteurs;sumentrees;sumsorties;sumvisiteurs;Totalentrees
2018-12-23;2018;12;51;23;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-24;2018;12;52;24;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-25;2018;12;52;25;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-26;2018;12;52;26;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-27;2018;12;52;27;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-28;2018;12;52;28;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-29;2018;12;52;29;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-30;2018;12;52;30;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2018-12-31;2018;12;1;31;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2019-01-01;2019;1;1;1;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2019-01-02;2019;1;1;2;BU Chevreul;0;0;0.0;273486;273496;27417.01739999999;364373
2019-01-03;2019;1;1;3;BU Chevreul;2061;2061;130.8462;275547;275557;27547.86359999999;364373
2019-01-04;2019;1;1;4;BU Chevreul;2487;2487;275.6923;278034;278044;27823.55589999999;364373
2019-01-05;2019;1;1;5;BU Chevreul;1675;1675;276.1667;279709;279719;28099.72259999999;364373
2019-01-06;2019;1;1;6;BU Chevreul;0;0;0.0;279709;279719;28099.72259999999;364373
2019-01-07;2019;1;2;7;BU Chevreul;3507;3507;355.7308;283216;283226;28455.45339999999;364373
2019-01-08;2019;1;2;8;BU Chevreul;3384;3384;346.4231;286600;286610;28801.87649999999;364373
2019-01-09;2019;1;2;9;BU Chevreul;3189;3189;351.8077;289789;289799;29153.684199999992;364373
2019-01-10;2019;1;2;10;BU Chevreul;3045;3045;319.3077;292834;292844;29472.991899999994;364373
2019-01-11;2019;1;2;11;BU Chevreul;2579;2579;254.1923;295413;295423;29727.184199999992;364373
2019-01-12;2019;1;2;12;BU Chevreul;1434;1434;255.5;296847;296857;29982.684199999992;364373
2019-01-13;2019;1;2;13;BU Chevreul;0;0;0.0;296847;296857;29982.684199999992;364373
2019-01-14;2019;1;3;14;BU Chevreul;2719;2719;280.7308;299566;299576;30263.414999999994;364373
2019-01-15;2019;1;3;15;BU Chevreul;2731;2731;272.1538;302297;302307;30535.568799999994;364373
2019-01-16;2019;1;3;16;BU Chevreul;2503;2503;256.3077;304800;304810;30791.876499999995;364373
2019-01-17;2019;1;3;17;BU Chevreul;2017;2017;196.8846;306817;306827;30988.761099999996;364373
2019-01-18;2019;1;3;18;BU Chevreul;1759;1759;166.6923;308576;308586;31155.453399999995;364373
2019-01-19;2019;1;3;19;BU Chevreul;1148;1148;170.5556;309724;309734;31326.008999999995;364373
2019-01-20;2019;1;3;20;BU Chevreul;0;0;0.0;309724;309734;31326.008999999995;364373
2019-01-21;2019;1;4;21;BU Chevreul;2392;2392;208.0769;312116;312126;31534.085899999995;364373
2019-01-22;2019;1;4;22;BU Chevreul;2076;2076;91.8077;314192;314202;31625.893599999996;364373
2019-01-23;2019;1;4;23;BU Chevreul;2065;2065;182.1538;316257;316267;31808.047399999996;364373
2019-01-24;2019;1;4;24;BU Chevreul;1268;1268;126.1875;317525;317535;31934.234899999996;364373
2019-01-25;2019;1;4;25;BU Chevreul;1893;1893;182.2692;319418;319428;32116.504099999995;364373
2019-01-26;2019;1;4;26;BU Chevreul;934;934;138.8889;320352;320362;32255.392999999996;364373
2019-01-27;2019;1;4;27;BU Chevreul;0;0;0.0;320352;320362;32255.392999999996;364373
2019-01-28;2019;1;5;28;BU Chevreul;2569;2569;257.2308;322921;322931;32512.623799999998;364373
2019-01-29;2019;1;5;29;BU Chevreul;2643;2643;276.1538;325564;325574;32788.777599999994;364373
2019-01-30;2019;1;5;30;BU Chevreul;2789;2789;258.6154;328353;328363;33047.393;364373
2019-01-31;2019;1;5;31;BU Chevreul;2721;2721;275.0385;331074;331084;33322.4315;364373
2019-02-01;2019;2;5;1;BU Chevreul;2060;2060;213.0;333134;333144;33535.4315;364373
2019-02-02;2019;2;5;2;BU Chevreul;1150;1150;185.3333;334284;334294;33720.7648;364373
2019-02-03;2019;2;5;3;BU Chevreul;0;0;0.0;334284;334294;33720.7648;364373
2019-02-04;2019;2;6;4;BU Chevreul;2678;2678;275.6154;336962;336972;33996.3802;364373
2019-02-05;2019;2;6;5;BU Chevreul;2968;2968;297.7692;339930;339940;34294.1494;364373
2019-02-06;2019;2;6;6;BU Chevreul;2964;2964;297.2692;342894;342904;34591.418600000005;364373
2019-02-07;2019;2;6;7;BU Chevreul;2933;2933;295.3077;345827;345837;34886.7263;364373
2019-02-08;2019;2;6;8;BU Chevreul;2301;2301;259.0769;348128;348138;35145.8032;364373
2019-02-09;2019;2;6;9;BU Chevreul;1417;1417;246.7778;349545;349555;35392.581000000006;364373
2019-02-10;2019;2;6;10;BU Chevreul;0;0;0.0;349545;349555;35392.581000000006;364373
2019-02-11;2019;2;7;11;BU Chevreul;2948;2948;308.3077;352493;352503;35700.8887;364373
2019-02-12;2019;2;7;12;BU Chevreul;3383;3383;323.5;355876;355886;36024.3887;364373
2019-02-13;2019;2;7;13;BU Chevreul;2978;2978;287.5769;358854;358864;36311.9656;364373
2019-02-14;2019;2;7;14;BU Chevreul;2612;2612;251.5;361466;361476;36563.4656;364373
2019-02-15;2019;2;7;15;BU Chevreul;1998;1998;169.7692;363464;363474;36733.234800000006;364373
2019-02-16;2019;2;7;16;BU Chevreul;909;909;146.1667;364373;364383;36879.40150000001;364373
2019-02-17;2019;2;7;17;BU Chevreul;0;0;0.0;364373;364383;36879.40150000001;364373
2018-09-01;2018;9;35;1;BU Croix-Rousse;0;0;0.0;0;0;0.0;59683
2018-09-02;2018;9;35;2;BU Croix-Rousse;0;0;0.0;0;0;0.0;59683
2018-09-03;2018;9;36;3;BU Croix-Rousse;181;181;7.3182;181;181;7.3182;59683
2018-09-04;2018;9;36;4;BU Croix-Rousse;145;145;6.9091;326;326;14.2273;59683
2018-09-05;2018;9;36;5;BU Croix-Rousse;320;320;21.5909;646;646;35.818200000000004;59683
2018-09-06;2018;9;36;6;BU Croix-Rousse;145;145;10.4091;791;791;46.22730000000001;59683
2018-09-07;2018;9;36;7;BU Croix-Rousse;104;104;7.0;895;895;53.22730000000001;59683
2018-09-08;2018;9;36;8;BU Croix-Rousse;72;72;10.5714;967;967;63.79870000000001;59683
2018-09-09;2018;9;36;9;BU Croix-Rousse;0;0;0.0;967;967;63.79870000000001;59683
2018-09-10;2018;9;37;10;BU Croix-Rousse;248;248;18.2273;1215;1215;82.02600000000001;59683
2018-09-11;2018;9;37;11;BU Croix-Rousse;219;219;8.3636;1434;1434;90.38960000000002;59683
2018-09-12;2018;9;37;12;BU Croix-Rousse;399;399;31.5;1833;1833;121.88960000000002;59683
2018-09-13;2018;9;37;13;BU Croix-Rousse;215;215;15.8182;2048;2048;137.70780000000002;59683
2018-09-14;2018;9;37;14;BU Croix-Rousse;171;171;13.8;2219;2219;151.50780000000003;59683
2018-09-15;2018;9;37;15;BU Croix-Rousse;34;34;6.0;2253;2253;157.50780000000003;59683
2018-09-16;2018;9;37;16;BU Croix-Rousse;0;0;0.0;2253;2253;157.50780000000003;59683
2018-09-17;2018;9;38;17;BU Croix-Rousse;288;288;25.0;2541;2541;182.50780000000003;59683
2018-09-18;2018;9;38;18;BU Croix-Rousse;346;346;24.5;2887;2887;207.00780000000003;59683
2018-09-19;2018;9;38;19;BU Croix-Rousse;647;647;57.5455;3534;3534;264.55330000000004;59683
2018-09-20;2018;9;38;20;BU Croix-Rousse;359;359;25.1818;3893;3893;289.73510000000005;59683
2018-09-21;2018;9;38;21;BU Croix-Rousse;308;308;23.45;4201;4201;313.18510000000003;59683
2018-09-22;2018;9;38;22;BU Croix-Rousse;37;37;5.7143;4238;4238;318.8994;59683
2018-09-23;2018;9;38;23;BU Croix-Rousse;0;0;0.0;4238;4238;318.8994;59683
2018-09-24;2018;9;39;24;BU Croix-Rousse;622;622;51.5909;4860;4860;370.4903;59683
2018-09-25;2018;9;39;25;BU Croix-Rousse;622;622;45.3636;5482;5482;415.8539;59683
2018-09-26;2018;9;39;26;BU Croix-Rousse;693;693;54.0455;6175;6175;469.8994;59683
2018-09-27;2018;9;39;27;BU Croix-Rousse;531;531;43.7273;6706;6706;513.6267;59683
2018-09-28;2018;9;39;28;BU Croix-Rousse;420;420;27.6;7126;7126;541.2267;59683
2018-09-29;2018;9;39;29;BU Croix-Rousse;48;48;8.7143;7174;7174;549941;59683
2018-09-30;2018;9;39;30;BU Croix-Rousse;0;0;0.0;7174;7174;549941;59683
2018-10-01;2018;10;40;1;BU Croix-Rousse;322;322;48.5833;7496;7496;598.5243;59683
2018-10-02;2018;10;40;2;BU Croix-Rousse;729;729;51.6364;8225;8225;650.1607;59683
2018-10-03;2018;10;40;3;BU Croix-Rousse;732;732;58.5909;8957;8957;708.7516;59683
2018-10-04;2018;10;40;4;BU Croix-Rousse;625;625;44.6364;9582;9582;753388;59683
2018-10-05;2018;10;40;5;BU Croix-Rousse;457;457;37.45;10039;10039;790.8380000000001;59683
2018-10-06;2018;10;40;6;BU Croix-Rousse;46;46;9.0;10085;10085;799.8380000000001;59683
2018-10-07;2018;10;40;7;BU Croix-Rousse;0;0;0.0;10085;10085;799.8380000000001;59683
2018-10-08;2018;10;41;8;BU Croix-Rousse;596;596;49.5;10681;10681;849.3380000000001;59683
2018-10-09;2018;10;41;9;BU Croix-Rousse;587;587;41.4545;11268;11268;890.7925000000001;59683
2018-10-10;2018;10;41;10;BU Croix-Rousse;987;987;67.5;12255;12255;958.2925000000001;59683
2018-10-11;2018;10;41;11;BU Croix-Rousse;498;498;13.1818;12753;12753;971.4743000000001;59683
2018-10-12;2018;10;41;12;BU Croix-Rousse;513;513;35.3;13266;13266;1006.7743;59683
2018-10-13;2018;10;41;13;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-14;2018;10;41;14;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-15;2018;10;42;15;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-16;2018;10;42;16;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-17;2018;10;42;17;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-18;2018;10;42;18;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-19;2018;10;42;19;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-20;2018;10;42;20;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-21;2018;10;42;21;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-22;2018;10;43;22;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-23;2018;10;43;23;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-24;2018;10;43;24;BU Croix-Rousse;0;0;0.0;13266;13266;1006.7743;59683
2018-10-25;2018;10;43;25;BU Croix-Rousse;461;461;46.4545;13727;13727;1053.2288;59683
2018-10-26;2018;10;43;26;BU Croix-Rousse;338;338;30.25;14065;14065;1083.4788;59683
2018-10-27;2018;10;43;27;BU Croix-Rousse;34;34;4.0;14099;14099;1087.4788;59683
2018-10-28;2018;10;43;28;BU Croix-Rousse;0;0;0.0;14099;14099;1087.4788;59683
2018-10-29;2018;10;44;29;BU Croix-Rousse;279;279;33.5;14378;14378;1120.9788;59683
2018-10-30;2018;10;44;30;BU Croix-Rousse;315;315;27.4375;14693;14693;1148.4163;59683
2018-10-31;2018;10;44;31;BU Croix-Rousse;303;303;44.8125;14996;14996;1193.2288;59683
2018-11-01;2018;11;44;1;BU Croix-Rousse;0;0;0.0;14996;14996;1193.2288;59683
2018-11-02;2018;11;44;2;BU Croix-Rousse;0;0;0.0;14996;14996;1193.2288;59683
2018-11-03;2018;11;44;3;BU Croix-Rousse;0;0;0.0;14996;14996;1193.2288;59683
2018-11-04;2018;11;44;4;BU Croix-Rousse;0;0;0.0;14996;14996;1193.2288;59683
2018-11-05;2018;11;45;5;BU Croix-Rousse;815;815;59.2727;15811;15811;1252.5015;59683
2018-11-06;2018;11;45;6;BU Croix-Rousse;718;718;49.5909;16529;16529;1302.0924;59683
2018-11-07;2018;11;45;7;BU Croix-Rousse;1111;1111;91.2727;17640;17640;1393.3651;59683
2018-11-08;2018;11;45;8;BU Croix-Rousse;657;657;54.0909;18297;18297;1447456;59683
2018-11-09;2018;11;45;9;BU Croix-Rousse;610;610;40.9;18907;18907;1488356;59683
2018-11-10;2018;11;45;10;BU Croix-Rousse;32;32;3.8571;18939;18939;1492.2131;59683
2018-11-11;2018;11;45;11;BU Croix-Rousse;0;0;0.0;18939;18939;1492.2131;59683
2018-11-12;2018;11;46;12;BU Croix-Rousse;697;697;56.0909;19636;19636;1548.3039999999999;59683
2018-11-13;2018;11;46;13;BU Croix-Rousse;609;609;46.1818;20245;20245;1594.4858;59683
2018-11-14;2018;11;46;14;BU Croix-Rousse;806;806;74.2273;21051;21051;1668.7131;59683
2018-11-15;2018;11;46;15;BU Croix-Rousse;738;738;49.5;21789;21789;1718.2131;59683
2018-11-16;2018;11;46;16;BU Croix-Rousse;601;601;49.9;22390;22390;1768.1131;59683
2018-11-17;2018;11;46;17;BU Croix-Rousse;43;43;7.0;22433;22433;1775.1131;59683
2018-11-18;2018;11;46;18;BU Croix-Rousse;0;0;0.0;22433;22433;1775.1131;59683
2018-11-19;2018;11;47;19;BU Croix-Rousse;606;606;43.0455;23039;23039;1818.1586;59683
2018-11-20;2018;11;47;20;BU Croix-Rousse;628;628;46.0455;23667;23667;1864.2041;59683
2018-11-21;2018;11;47;21;BU Croix-Rousse;934;934;69.9091;24601;24601;1934.1132;59683
2018-11-22;2018;11;47;22;BU Croix-Rousse;729;729;56.0455;25330;25330;1990.1587;59683
2018-11-23;2018;11;47;23;BU Croix-Rousse;601;601;39.75;25931;25931;2029.9087;59683
2018-11-24;2018;11;47;24;BU Croix-Rousse;34;34;6.1429;25965;25965;2036.0516;59683
2018-11-25;2018;11;47;25;BU Croix-Rousse;0;0;0.0;25965;25965;2036.0516;59683
2018-11-26;2018;11;48;26;BU Croix-Rousse;772;772;68.4091;26737;26737;2104.4607;59683
2018-11-27;2018;11;48;27;BU Croix-Rousse;743;743;59.8182;27480;27480;2164.2789000000002;59683
2018-11-28;2018;11;48;28;BU Croix-Rousse;935;935;73.7273;28415;28415;2238.0062000000003;59683
2018-11-29;2018;11;48;29;BU Croix-Rousse;739;739;55.0455;29154;29154;2293.0517000000004;59683
2018-11-30;2018;11;48;30;BU Croix-Rousse;549;549;39.2;29703;29703;2332.2517000000003;59683
2018-12-01;2018;12;48;1;BU Croix-Rousse;43;43;7.5714;29746;29746;2339.8231;59683
2018-12-02;2018;12;48;2;BU Croix-Rousse;0;0;0.0;29746;29746;2339.8231;59683
2018-12-03;2018;12;49;3;BU Croix-Rousse;810;810;72.1364;30556;30556;2411.9595;59683
2018-12-04;2018;12;49;4;BU Croix-Rousse;687;687;55.8636;31243;31243;2467.8231;59683
2018-12-05;2018;12;49;5;BU Croix-Rousse;1070;1070;82.1818;32313;32313;2550.0049;59683
2018-12-06;2018;12;49;6;BU Croix-Rousse;740;740;50.5455;33053;33053;2600.5504;59683
2018-12-07;2018;12;49;7;BU Croix-Rousse;609;609;57.9;33662;33662;2658.4504;59683
2018-12-08;2018;12;49;8;BU Croix-Rousse;47;47;8.4286;33709;33709;2666.8790000000004;59683
2018-12-09;2018;12;49;9;BU Croix-Rousse;0;0;0.0;33709;33709;2666.8790000000004;59683
2018-12-10;2018;12;50;10;BU Croix-Rousse;797;797;73.3182;34506;34506;2740.1972000000005;59683
2018-12-11;2018;12;50;11;BU Croix-Rousse;743;743;66.3636;35249;35249;2806.5608000000007;59683
2018-12-12;2018;12;50;12;BU Croix-Rousse;971;971;81.5;36220;36220;2888.0608000000007;59683
2018-12-13;2018;12;50;13;BU Croix-Rousse;699;699;52.0455;36919;36919;2940.106300000001;59683
2018-12-14;2018;12;50;14;BU Croix-Rousse;576;576;50.0;37495;37495;2990.106300000001;59683
2018-12-15;2018;12;50;15;BU Croix-Rousse;45;45;3.8571;37540;37540;2993.963400000001;59683
2018-12-16;2018;12;50;16;BU Croix-Rousse;0;0;0.0;37540;37540;2993.963400000001;59683
2018-12-17;2018;12;51;17;BU Croix-Rousse;723;723;56.6818;38263;38263;3050.645200000001;59683
2018-12-18;2018;12;51;18;BU Croix-Rousse;698;698;61.0909;38961;38961;3111.736100000001;59683
2018-12-19;2018;12;51;19;BU Croix-Rousse;817;817;53.9545;39778;39778;3165.690600000001;59683
2018-12-20;2018;12;51;20;BU Croix-Rousse;446;446;33.2727;40224;40224;3198.963300000001;59683
2018-12-21;2018;12;51;21;BU Croix-Rousse;371;371;25.05;40595;40595;3224.013300000001;59683
2018-12-22;2018;12;51;22;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-23;2018;12;51;23;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-24;2018;12;52;24;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-25;2018;12;52;25;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-26;2018;12;52;26;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-27;2018;12;52;27;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-28;2018;12;52;28;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-29;2018;12;52;29;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-30;2018;12;52;30;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2018-12-31;2018;12;1;31;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-01;2019;1;1;1;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-02;2019;1;1;2;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-03;2019;1;1;3;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-04;2019;1;1;4;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-05;2019;1;1;5;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-06;2019;1;1;6;BU Croix-Rousse;0;0;0.0;40595;40595;3224.013300000001;59683
2019-01-07;2019;1;2;7;BU Croix-Rousse;634;634;54.9545;41229;41229;3278.967800000001;59683
2019-01-08;2019;1;2;8;BU Croix-Rousse;698;698;56.2727;41927;41927;3335.240500000001;59683
2019-01-09;2019;1;2;9;BU Croix-Rousse;903;903;70.6818;42830;42830;3405.9223000000006;59683
2019-01-10;2019;1;2;10;BU Croix-Rousse;537;537;43.3636;43367;43367;3449.2859000000008;59683
2019-01-11;2019;1;2;11;BU Croix-Rousse;406;406;32.75;43773;43773;3482.0359000000008;59683
2019-01-12;2019;1;2;12;BU Croix-Rousse;64;64;10.0;43837;43837;3492.0359000000008;59683
2019-01-13;2019;1;2;13;BU Croix-Rousse;0;0;0.0;43837;43837;3492.0359000000008;59683
2019-01-14;2019;1;3;14;BU Croix-Rousse;635;635;51.9545;44472;44472;3543.9904000000006;59683
2019-01-15;2019;1;3;15;BU Croix-Rousse;635;635;57.8636;45107;45107;3601.8540000000007;59683
2019-01-16;2019;1;3;16;BU Croix-Rousse;817;817;69.2273;45924;45924;3671.0813000000007;59683
2019-01-17;2019;1;3;17;BU Croix-Rousse;506;506;44.1364;46430;46430;3715.2177000000006;59683
2019-01-18;2019;1;3;18;BU Croix-Rousse;563;563;50.45;46993;46993;3765.6677000000004;59683
2019-01-19;2019;1;3;19;BU Croix-Rousse;37;37;7.2857;47030;47030;3772.9534000000003;59683
2019-01-20;2019;1;3;20;BU Croix-Rousse;0;0;0.0;47030;47030;3772.9534000000003;59683
2019-01-21;2019;1;4;21;BU Croix-Rousse;701;701;60.6818;47731;47731;3833.6352;59683
2019-01-22;2019;1;4;22;BU Croix-Rousse;605;605;57.8182;48336;48336;3891.4534000000003;59683
2019-01-23;2019;1;4;23;BU Croix-Rousse;506;506;47.3182;48842;48842;3938.7716000000005;59683
2019-01-24;2019;1;4;24;BU Croix-Rousse;651;651;57.2727;49493;49493;3996.0443000000005;59683
2019-01-25;2019;1;4;25;BU Croix-Rousse;539;539;44.05;50032;50032;4040.0943000000007;59683
2019-01-26;2019;1;4;26;BU Croix-Rousse;37;37;6.0;50069;50069;4046.0943000000007;59683
2019-01-27;2019;1;4;27;BU Croix-Rousse;0;0;0.0;50069;50069;4046.0943000000007;59683
2019-01-28;2019;1;5;28;BU Croix-Rousse;670;670;66.0909;50739;50739;4112.185200000001;59683
2019-01-29;2019;1;5;29;BU Croix-Rousse;612;612;48.7727;51351;51351;4160.957900000001;59683
2019-01-30;2019;1;5;30;BU Croix-Rousse;1003;1003;80.7273;52354;52354;4241.685200000001;59683
2019-01-31;2019;1;5;31;BU Croix-Rousse;604;604;52.1364;52958;52958;4293.821600000001;59683
2019-02-01;2019;2;5;1;BU Croix-Rousse;485;485;34.9;53443;53443;4328.721600000001;59683
2019-02-02;2019;2;5;2;BU Croix-Rousse;47;47;8.1429;53490;53490;4336.864500000001;59683
2019-02-03;2019;2;5;3;BU Croix-Rousse;0;0;0.0;53490;53490;4336.864500000001;59683
2019-02-04;2019;2;6;4;BU Croix-Rousse;674;674;57.9545;54164;54164;4394819;59683
2019-02-05;2019;2;6;5;BU Croix-Rousse;483;483;37.8636;54647;54647;4432.6826;59683
2019-02-06;2019;2;6;6;BU Croix-Rousse;742;742;68.8636;55389;55389;4501.5462;59683
2019-02-07;2019;2;6;7;BU Croix-Rousse;523;523;38.7273;55912;55912;4540.273499999999;59683
2019-02-08;2019;2;6;8;BU Croix-Rousse;474;474;47.65;56386;56386;4587.923499999999;59683
2019-02-09;2019;2;6;9;BU Croix-Rousse;67;67;14.2857;56453;56453;4602.209199999999;59683
2019-02-10;2019;2;6;10;BU Croix-Rousse;0;0;0.0;56453;56453;4602.209199999999;59683
2019-02-11;2019;2;7;11;BU Croix-Rousse;568;568;45.6818;57021;57021;4647891;59683
2019-02-12;2019;2;7;12;BU Croix-Rousse;689;689;54.4091;57710;57710;4702.3000999999995;59683
2019-02-13;2019;2;7;13;BU Croix-Rousse;871;871;64.0;58581;58581;4766.3000999999995;59683
2019-02-14;2019;2;7;14;BU Croix-Rousse;637;637;42.2727;59218;59218;4808.5728;59683
2019-02-15;2019;2;7;15;BU Croix-Rousse;430;430;24.0;59648;59648;4832.5728;59683
2019-02-16;2019;2;7;16;BU Croix-Rousse;35;35;3.4286;59683;59683;4836.0014;59683
2019-02-17;2019;2;7;17;BU Croix-Rousse;0;0;0.0;59683;59683;4836.0014;59683
2018-09-01;2018;9;35;1;BU Lyon-Sud;0;0;0.0;0;0;0.0;102127
2018-09-02;2018;9;35;2;BU Lyon-Sud;0;0;0.0;0;0;0.0;102127
2018-09-03;2018;9;36;3;BU Lyon-Sud;395;395;34.3333;395;395;34.3333;102127
2018-09-04;2018;9;36;4;BU Lyon-Sud;456;456;35.7222;851;851;70.0555;102127
2018-09-05;2018;9;36;5;BU Lyon-Sud;393;393;35.9444;1244;1244;105.9999;102127
2018-09-06;2018;9;36;6;BU Lyon-Sud;577;577;34.8667;1821;1821;140.8666;102127
2018-09-07;2018;9;36;7;BU Lyon-Sud;419;419;23.7333;2240;2240;164.5999;102127
2018-09-08;2018;9;36;8;BU Lyon-Sud;0;0;0.0;2240;2240;164.5999;102127
2018-09-09;2018;9;36;9;BU Lyon-Sud;0;0;0.0;2240;2240;164.5999;102127
2018-09-10;2018;9;37;10;BU Lyon-Sud;513;513;24.6667;2753;2753;189.26659999999998;102127
2018-09-11;2018;9;37;11;BU Lyon-Sud;727;727;41.6667;3480;3480;230.93329999999997;102127
